Year	   month	Tmax	Tmin	Prec	PAR	CO2
2146	7	23.0	11.1	121.2	866.4	389.3
2146	8	20.6	8.7	108.3	693.5	389.3
2146	9	14.0	2.1	109.6	443.7	389.3
2146	10	9.4	-2.4	90.0	282.4	389.3
2146	11	2.0	-9.8	90.1	167.2	389.3
2146	12	-4.4	-16.2	56.9	146.9	389.3
2147	1	-14.0	-25.7	65.8	112.3	389.3
2147	2	-8.4	-20.1	57.6	338.1	389.3
2147	3	-3.6	-15.4	61.7	708.7	389.3
2147	4	7.4	-4.4	64.4	876.5	389.3
2147	5	11.3	-0.6	81.9	1099.2	389.3
2147	6	20.7	8.8	115.1	1149.4	389.3
2147	7	22.0	10.1	120.5	851.1	389.3
2147	8	22.4	10.5	124.7	782.0	389.3
2147	9	16.7	4.8	97.9	518.0	389.3
2147	10	8.8	-3.0	82.5	297.7	389.3
2147	11	-0.5	-12.3	81.2	167.4	389.3
2147	12	-7.7	-19.4	57.6	175.9	389.3
2148	1	-16.7	-28.5	71.1	151.9	389.3
2148	2	-8.0	-19.8	58.0	331.6	389.3
2148	3	-2.3	-14.1	56.2	752.6	389.3
2148	4	11.7	-0.2	62.7	1024.9	389.3
2148	5	10.7	-1.2	66.1	888.3	389.3
2148	6	16.7	4.8	99.6	898.0	389.3
2148	7	22.2	10.3	108.8	979.1	389.3
2148	8	20.9	9.0	99.0	787.1	389.3
2148	9	14.7	2.8	106.1	548.1	389.3
2148	10	10.4	-1.4	76.0	258.0	389.3
2148	11	-1.9	-13.6	85.9	187.0	389.3
2148	12	-12.9	-24.6	72.8	155.6	389.3
2149	1	-15.8	-27.6	59.5	107.6	389.3
2149	2	-10.5	-22.3	54.3	389.0	389.3
2149	3	-4.0	-15.7	59.9	528.4	389.3
2149	4	6.1	-5.7	60.4	1043.9	389.3
2149	5	14.8	2.9	66.4	817.9	389.3
2149	6	21.0	9.1	104.3	1057.1	389.3
2149	7	22.8	10.9	126.1	1008.3	389.3
2149	8	21.4	9.5	105.0	772.0	389.3
2149	9	15.3	3.5	108.4	482.6	389.3
2149	10	9.9	-1.9	84.4	255.4	389.3
2149	11	-1.1	-12.9	77.6	149.6	389.3
2149	12	-12.3	-24.0	59.9	171.2	389.3
2150	1	-13.2	-25.0	56.7	147.3	389.3
2150	2	-10.1	-21.9	57.7	351.9	389.3
2150	3	-1.2	-13.0	54.7	793.5	389.3
2150	4	4.6	-7.2	61.8	971.3	389.3
2150	5	15.0	3.1	69.7	1093.0	389.3
2150	6	20.2	8.3	103.3	880.5	389.3
2150	7	22.6	10.7	120.6	916.7	389.3
2150	8	21.7	9.8	99.3	757.4	389.3
2150	9	15.9	4.0	113.5	574.7	389.3
2150	10	10.9	-0.9	84.0	325.5	389.3
2150	11	-0.3	-12.1	89.5	145.4	389.3
2150	12	-5.2	-17.0	68.7	167.7	389.3
2151	1	-7.2	-19.0	60.1	127.1	389.3
2151	2	-10.4	-22.1	55.7	373.0	389.3
2151	3	-4.4	-16.1	59.1	723.8	389.3
2151	4	8.0	-3.8	68.0	806.2	389.3
2151	5	14.2	2.3	81.8	1105.7	389.3
2151	6	20.5	8.6	109.8	1141.2	389.3
2151	7	22.7	10.8	119.4	761.6	389.3
2151	8	21.8	9.9	114.4	668.7	389.3
2151	9	15.7	3.9	97.4	498.4	389.3
2151	10	5.1	-6.7	72.2	256.0	389.3
2151	11	1.8	-10.0	83.2	181.8	389.3
2151	12	-7.8	-19.6	66.0	128.7	389.3
2152	1	-11.0	-22.7	62.0	147.2	389.3
2152	2	-6.4	-18.2	56.0	291.3	389.3
2152	3	-4.4	-16.2	51.5	642.3	389.3
2152	4	8.5	-3.4	62.6	1025.3	389.3
2152	5	15.6	3.7	78.2	833.0	389.3
2152	6	20.4	8.5	116.1	844.6	389.3
2152	7	24.8	12.9	129.0	827.4	389.3
2152	8	19.2	7.3	110.5	721.6	389.3
2152	9	14.4	2.5	114.4	532.7	389.3
2152	10	11.4	-0.5	82.3	310.3	389.3
2152	11	1.9	-9.9	87.3	165.4	389.3
2152	12	-11.1	-22.8	77.1	199.7	389.3
2153	1	-11.6	-23.4	64.6	125.5	389.3
2153	2	-10.5	-22.3	59.3	340.4	389.3
2153	3	-4.3	-16.1	56.6	707.5	389.3
2153	4	5.3	-6.6	65.2	921.0	389.3
2153	5	12.5	0.6	77.5	900.1	389.3
2153	6	18.6	6.7	106.0	938.8	389.3
2153	7	22.3	10.4	118.6	747.2	389.3
2153	8	22.8	10.9	106.6	786.5	389.3
2153	9	14.3	2.4	104.0	595.2	389.3
2153	10	8.9	-3.0	70.0	257.4	389.3
2153	11	1.7	-10.1	85.4	169.6	389.3
2153	12	-9.3	-21.1	60.5	180.1	389.3
2154	1	-15.4	-27.1	64.4	132.0	389.3
2154	2	-6.3	-18.1	54.6	338.6	389.3
2154	3	0.4	-11.4	60.4	700.8	389.3
2154	4	5.3	-6.5	62.5	1007.8	389.3
2154	5	17.2	5.3	81.4	936.5	389.3
2154	6	18.4	6.5	96.9	1029.7	389.3
2154	7	24.1	12.1	130.2	809.6	389.3
2154	8	21.0	9.1	93.8	716.9	389.3
2154	9	16.5	4.6	120.0	658.5	389.3
2154	10	8.2	-3.6	85.5	251.5	389.3
2154	11	0.5	-11.3	93.0	161.6	389.3
2154	12	-9.9	-21.7	75.7	183.6	389.3
2155	1	-9.3	-21.1	58.7	163.3	389.3
2155	2	-9.1	-20.8	60.6	353.5	389.3
2155	3	-3.0	-14.8	59.3	771.1	389.3
2155	4	5.6	-6.3	61.8	1152.0	389.3
2155	5	13.0	1.1	62.1	1084.3	389.3
2155	6	17.6	5.7	110.9	1171.1	389.3
2155	7	23.2	11.3	115.2	721.4	389.3
2155	8	21.0	9.1	90.9	681.7	389.3
2155	9	17.4	5.5	103.1	581.3	389.3
2155	10	9.4	-2.4	81.4	268.0	389.3
2155	11	-1.3	-13.1	82.1	193.1	389.3
2155	12	-6.0	-17.7	73.9	172.1	389.3
2156	1	-11.9	-23.7	65.5	132.7	389.3
2156	2	-9.5	-21.2	54.0	365.0	389.3
2156	3	-7.4	-19.1	54.6	714.9	389.3
2156	4	4.3	-7.5	63.8	879.4	389.3
2156	5	13.8	1.9	66.8	1237.7	389.3
2156	6	20.5	8.6	98.1	930.1	389.3
2156	7	25.6	13.7	126.7	932.8	389.3
2156	8	21.7	9.8	107.4	883.5	389.3
2156	9	15.6	3.8	109.1	497.5	389.3
2156	10	9.5	-2.4	88.3	168.8	389.3
2156	11	1.7	-10.2	87.8	136.5	389.3
2156	12	-5.1	-16.9	63.2	167.7	389.3
2157	1	-7.4	-19.2	64.3	135.8	389.3
2157	2	-10.0	-21.8	50.8	287.9	389.3
2157	3	-1.8	-13.6	61.0	705.8	389.3
2157	4	2.9	-8.9	62.4	1062.9	389.3
2157	5	15.1	3.2	70.1	1013.6	389.3
2157	6	19.6	7.7	103.8	881.8	389.3
2157	7	21.6	9.7	126.4	968.4	389.3
2157	8	19.7	7.8	113.1	885.5	389.3
2157	9	13.2	1.4	109.2	577.8	389.3
2157	10	9.6	-2.2	75.4	285.6	389.3
2157	11	0.5	-11.3	86.2	171.5	389.3
2157	12	-5.1	-16.9	66.9	155.8	389.3
2158	1	-11.0	-22.8	68.9	118.6	389.3
2158	2	-13.5	-25.3	48.8	328.8	389.3
2158	3	-1.5	-13.3	60.4	710.4	389.3
2158	4	6.3	-5.5	62.1	1067.3	389.3
2158	5	15.8	3.9	74.7	1028.9	389.3
2158	6	19.0	7.1	107.7	947.7	389.3
2158	7	23.4	11.5	97.1	851.8	389.3
2158	8	20.2	8.3	108.7	826.4	389.3
2158	9	14.5	2.6	109.6	459.5	389.3
2158	10	8.7	-3.1	81.6	298.8	389.3
2158	11	2.6	-9.2	89.5	183.5	389.3
2158	12	-6.7	-18.4	61.6	142.4	389.3
2159	1	-11.4	-23.2	60.7	148.5	389.3
2159	2	-11.8	-23.6	57.1	377.0	389.3
2159	3	2.7	-9.2	64.8	733.7	389.3
2159	4	6.5	-5.3	62.9	890.4	389.3
2159	5	17.3	5.5	74.4	1003.3	389.3
2159	6	17.7	5.8	97.0	775.3	389.3
2159	7	20.8	8.9	128.6	869.8	389.3
2159	8	21.6	9.7	102.7	873.8	389.3
2159	9	13.2	1.3	114.0	653.7	389.3
2159	10	6.8	-5.0	78.2	219.6	389.3
2159	11	-2.7	-14.5	83.8	181.5	389.3
2159	12	-4.0	-15.8	70.6	185.7	389.3
2160	1	-11.0	-22.8	69.8	145.1	389.3
2160	2	-12.1	-23.9	56.7	345.1	389.3
2160	3	-5.2	-17.0	61.1	751.9	389.3
2160	4	5.6	-6.3	49.0	916.4	389.3
2160	5	10.3	-1.5	74.0	1028.3	389.3
2160	6	21.0	9.1	122.4	860.5	389.3
2160	7	23.5	11.6	106.0	897.5	389.3
2160	8	21.2	9.3	102.6	782.5	389.3
2160	9	14.4	2.5	108.4	596.1	389.3
2160	10	7.1	-4.8	82.6	300.0	389.3
2160	11	0.0	-11.8	79.5	173.8	389.3
2160	12	-7.5	-19.3	61.5	180.6	389.3
2161	1	-10.9	-22.7	57.3	160.0	389.3
2161	2	-8.4	-20.2	54.4	333.9	389.3
2161	3	0.3	-11.5	59.9	819.0	389.3
2161	4	5.2	-6.6	58.2	993.5	389.3
2161	5	13.6	1.7	81.7	1010.5	389.3
2161	6	19.2	7.3	99.7	1041.7	389.3
2161	7	21.4	9.5	122.1	822.6	389.3
2161	8	19.6	7.7	112.2	639.0	389.3
2161	9	15.1	3.2	107.3	639.9	389.3
2161	10	5.2	-6.6	76.8	297.8	389.3
2161	11	2.8	-9.0	83.1	170.7	389.3
2161	12	-8.8	-20.5	56.6	145.3	389.3
2162	1	-11.9	-23.6	62.6	140.2	389.3
2162	2	-11.1	-22.9	57.4	343.6	389.3
2162	3	-0.6	-12.4	56.8	662.3	389.3
2162	4	6.2	-5.7	57.4	1005.2	389.3
2162	5	17.3	5.5	77.4	1130.6	389.3
2162	6	23.1	11.2	105.6	963.1	389.3
2162	7	24.9	12.9	133.6	896.8	389.3
2162	8	21.7	9.8	109.1	702.6	389.3
2162	9	14.1	2.2	110.0	465.3	389.3
2162	10	4.3	-7.5	68.1	232.5	389.3
2162	11	0.4	-11.4	88.4	143.3	389.3
2162	12	-0.9	-12.7	65.9	173.2	389.3
2163	1	-11.6	-23.3	60.5	141.4	389.3
2163	2	-7.4	-19.2	60.1	304.5	389.3
2163	3	-3.3	-15.1	48.1	710.3	389.3
2163	4	9.4	-2.4	62.3	775.1	389.3
2163	5	16.2	4.4	71.4	893.2	389.3
2163	6	20.0	8.1	107.5	960.1	389.3
2163	7	21.9	10.0	110.3	928.4	389.3
2163	8	20.7	8.8	92.4	722.2	389.3
2163	9	13.7	1.8	120.4	547.7	389.3
2163	10	7.6	-4.2	77.9	293.1	389.3
2163	11	1.7	-10.1	87.8	152.0	389.3
2163	12	-11.4	-23.1	73.5	172.5	389.3
2164	1	-9.7	-21.4	58.0	131.8	389.3
2164	2	-9.5	-21.2	53.0	316.5	389.3
2164	3	-3.6	-15.4	61.8	697.9	389.3
2164	4	4.4	-7.4	57.2	1104.2	389.3
2164	5	15.7	3.9	76.9	1012.5	389.3
2164	6	22.3	10.4	114.9	1065.1	389.3
2164	7	22.8	10.9	124.5	906.2	389.3
2164	8	20.9	9.0	104.1	659.2	389.3
2164	9	15.1	3.2	97.1	548.2	389.3
2164	10	6.6	-5.2	80.5	285.3	389.3
2164	11	-1.2	-13.0	78.0	161.0	389.3
2164	12	-9.2	-20.9	61.2	164.3	389.3
2165	1	-8.5	-20.2	56.5	127.4	389.3
2165	2	-11.5	-23.3	65.6	343.1	389.3
2165	3	-3.7	-15.5	53.1	775.2	389.3
2165	4	6.5	-5.3	64.8	1030.3	389.3
2165	5	15.5	3.6	76.8	972.1	389.3
2165	6	19.9	8.1	92.8	1225.6	389.3
2165	7	21.1	9.2	120.7	798.1	389.3
2165	8	19.5	7.7	108.9	722.2	389.3
2165	9	14.4	2.5	105.9	544.1	389.3
2165	10	7.5	-4.3	80.5	331.3	389.3
2165	11	-0.1	-11.9	89.1	169.8	389.3
2165	12	-9.4	-21.2	67.8	135.5	389.3
2166	1	-13.6	-25.3	64.1	128.8	389.3
2166	2	-8.7	-20.5	54.7	320.6	389.3
2166	3	-1.4	-13.2	52.7	755.0	389.3
2166	4	5.1	-6.8	57.0	854.0	389.3
2166	5	17.0	5.1	66.4	1055.9	389.3
2166	6	18.1	6.2	89.3	1073.1	389.3
2166	7	23.0	11.1	110.3	938.1	389.3
2166	8	21.3	9.4	115.0	800.8	389.3
2166	9	13.3	1.5	102.1	595.2	389.3
2166	10	7.6	-4.2	94.7	305.7	389.3
2166	11	-0.9	-12.7	78.4	160.1	389.3
2166	12	-10.1	-21.8	72.2	162.4	389.3
2167	1	-9.8	-21.6	59.4	167.8	389.3
2167	2	-9.7	-21.4	60.4	414.9	389.3
2167	3	-6.8	-18.6	59.5	649.2	389.3
2167	4	6.3	-5.6	65.0	947.1	389.3
2167	5	13.3	1.5	77.8	1139.9	389.3
2167	6	20.0	8.1	114.4	990.1	389.3
2167	7	22.9	11.0	121.8	836.8	389.3
2167	8	20.2	8.3	108.2	779.1	389.3
2167	9	15.5	3.7	105.5	523.8	389.3
2167	10	7.1	-4.8	82.6	239.3	389.3
2167	11	0.0	-11.8	75.1	170.0	389.3
2167	12	-5.7	-17.4	71.3	158.0	389.3
2168	1	-11.9	-23.6	61.2	139.4	389.3
2168	2	-10.4	-22.1	64.4	304.3	389.3
2168	3	-1.0	-12.8	62.9	766.9	389.3
2168	4	3.4	-8.4	60.6	967.3	389.3
2168	5	17.4	5.5	79.0	969.4	389.3
2168	6	19.6	7.7	106.4	898.1	389.3
2168	7	20.5	8.6	123.6	772.7	389.3
2168	8	20.2	8.3	111.7	687.6	389.3
2168	9	13.9	2.0	99.7	575.0	389.3
2168	10	10.7	-1.2	77.3	211.0	389.3
2168	11	-0.7	-12.5	82.2	140.1	389.3
2168	12	-9.6	-21.4	69.6	153.0	389.3
2169	1	-12.4	-24.1	60.0	113.2	389.3
2169	2	-7.1	-18.9	53.9	388.7	389.3
2169	3	-3.2	-15.0	52.3	792.1	389.3
2169	4	8.1	-3.7	59.9	855.1	389.3
2169	5	14.1	2.2	75.9	899.2	389.3
2169	6	19.5	7.6	108.8	1044.7	389.3
2169	7	21.1	9.2	119.6	909.4	389.3
2169	8	20.6	8.7	114.2	756.5	389.3
2169	9	16.2	4.3	110.4	608.6	389.3
2169	10	5.6	-6.2	81.9	300.8	389.3
2169	11	-3.1	-14.9	90.5	171.2	389.3
2169	12	-6.0	-17.7	64.9	161.8	389.3
2170	1	-10.6	-22.3	63.1	141.2	389.3
2170	2	-10.9	-22.7	59.2	389.1	389.3
2170	3	-4.5	-16.3	60.5	727.4	389.3
2170	4	9.8	-2.0	66.0	979.5	389.3
2170	5	15.9	4.0	75.1	1009.1	389.3
2170	6	18.9	7.1	118.1	897.8	389.3
2170	7	22.7	10.8	136.4	942.0	389.3
2170	8	20.0	8.2	90.1	752.1	389.3
2170	9	15.0	3.1	90.6	539.5	389.3
2170	10	8.2	-3.6	85.8	251.7	389.3
2170	11	-1.6	-13.4	80.5	170.7	389.3
2170	12	-9.4	-21.2	70.1	180.2	389.3
2171	1	-6.6	-18.4	62.5	132.4	389.3
2171	2	-6.8	-18.5	58.3	294.2	389.3
2171	3	-4.5	-16.2	57.1	785.4	389.3
2171	4	6.1	-5.7	59.4	1129.7	389.3
2171	5	10.8	-1.1	68.3	1069.5	389.3
2171	6	18.6	6.7	112.1	845.0	389.3
2171	7	21.8	10.0	121.5	870.5	389.3
2171	8	22.8	10.9	95.8	848.4	389.3
2171	9	15.6	3.7	105.2	587.3	389.3
2171	10	9.4	-2.4	90.4	265.6	389.3
2171	11	-0.6	-12.4	79.3	162.1	389.3
2171	12	-10.9	-22.7	63.6	162.6	389.3
2172	1	-15.2	-26.9	65.0	102.9	389.3
2172	2	-6.4	-18.2	57.7	352.3	389.3
2172	3	-4.3	-16.1	59.1	785.2	389.3
2172	4	8.0	-3.8	69.5	989.7	389.3
2172	5	16.9	5.0	79.0	1156.0	389.3
2172	6	20.3	8.4	94.3	1065.9	389.3
2172	7	21.9	10.0	117.3	821.2	389.3
2172	8	21.3	9.4	115.0	790.4	389.3
2172	9	14.7	2.8	107.4	577.7	389.3
2172	10	8.8	-3.1	82.0	315.4	389.3
2172	11	-2.9	-14.7	86.7	167.8	389.3
2172	12	-6.0	-17.8	70.9	145.2	389.3
2173	1	-10.3	-22.1	57.0	136.1	389.3
2173	2	-8.3	-20.1	64.7	361.6	389.3
2173	3	1.3	-10.5	60.6	714.9	389.3
2173	4	7.2	-4.6	66.4	846.6	389.3
2173	5	15.1	3.2	73.3	1088.3	389.3
2173	6	21.9	10.0	122.4	1055.0	389.3
2173	7	23.0	11.1	113.5	801.4	389.3
2173	8	20.3	8.4	100.6	848.9	389.3
2173	9	14.9	3.1	104.6	473.0	389.3
2173	10	10.4	-1.4	81.7	242.7	389.3
2173	11	-1.9	-13.7	83.6	167.8	389.3
2173	12	-9.8	-21.5	66.3	139.7	389.3
2174	1	-9.3	-21.1	56.5	147.3	389.3
2174	2	-13.4	-25.1	57.0	320.6	389.3
2174	3	-2.7	-14.5	56.7	735.8	389.3
2174	4	4.9	-6.9	62.3	917.0	389.3
2174	5	16.3	4.4	81.4	1016.9	389.3
2174	6	18.8	6.9	109.5	928.5	389.3
2174	7	25.4	13.5	118.1	901.4	389.3
2174	8	20.7	8.8	91.2	697.9	389.3
2174	9	15.4	3.5	113.8	586.3	389.3
2174	10	11.1	-0.7	86.1	305.6	389.3
2174	11	-1.2	-13.0	80.2	165.0	389.3
2174	12	-6.1	-17.9	60.7	165.1	389.3
2175	1	-10.9	-22.7	63.1	166.4	389.3
2175	2	-7.2	-18.9	59.1	370.4	389.3
2175	3	0.8	-11.0	60.3	583.1	389.3
2175	4	2.6	-9.2	65.7	882.9	389.3
2175	5	11.2	-0.7	63.4	868.1	389.3
2175	6	17.9	6.0	105.9	794.9	389.3
2175	7	24.1	12.2	109.2	910.7	389.3
2175	8	21.6	9.7	113.3	725.9	389.3
2175	9	11.7	-0.1	108.1	598.0	389.3
2175	10	8.8	-3.0	78.7	344.3	389.3
2175	11	-1.5	-13.3	79.8	149.7	389.3
2175	12	-8.8	-20.6	63.0	139.5	389.3
2176	1	-7.4	-19.2	60.9	144.6	389.3
2176	2	-5.0	-16.8	47.7	361.9	389.3
2176	3	1.1	-10.7	59.6	605.0	389.3
2176	4	5.7	-6.2	58.3	881.6	389.3
2176	5	17.3	5.5	74.5	958.4	389.3
2176	6	19.5	7.6	106.1	1084.8	389.3
2176	7	24.3	12.4	133.1	843.7	389.3
2176	8	22.7	10.8	103.4	867.6	389.3
2176	9	14.2	2.4	107.1	561.9	389.3
2176	10	4.7	-7.1	69.9	253.5	389.3
2176	11	-3.1	-14.9	69.4	169.8	389.3
2176	12	-6.8	-18.6	64.4	149.6	389.3
2177	1	-10.8	-22.6	60.1	140.2	389.3
2177	2	-9.0	-20.7	55.3	338.5	389.3
2177	3	-4.6	-16.4	60.0	738.1	389.3
2177	4	7.1	-4.7	52.6	950.3	389.3
2177	5	16.4	4.6	78.9	1005.1	389.3
2177	6	18.9	7.0	102.3	983.5	389.3
2177	7	22.9	11.0	111.2	882.5	389.3
2177	8	20.8	8.9	107.8	744.0	389.3
2177	9	13.2	1.3	111.3	579.1	389.3
2177	10	9.4	-2.4	85.6	281.7	389.3
2177	11	-0.9	-12.7	88.9	190.3	389.3
2177	12	-11.6	-23.4	65.7	176.2	389.3
2178	1	-11.3	-23.1	57.3	140.5	389.3
2178	2	-8.8	-20.6	55.2	374.6	389.3
2178	3	-2.9	-14.7	57.2	693.6	389.3
2178	4	7.2	-4.6	58.1	859.4	389.3
2178	5	9.7	-2.2	69.3	860.2	389.3
2178	6	21.1	9.2	101.0	897.4	389.3
2178	7	26.9	15.0	122.3	840.5	389.3
2178	8	19.7	7.8	100.5	940.1	389.3
2178	9	15.6	3.8	103.6	623.6	389.3
2178	10	7.0	-4.8	86.8	312.6	389.3
2178	11	-3.3	-15.1	77.5	142.3	389.3
2178	12	-8.6	-20.4	65.0	156.1	389.3
2179	1	-12.0	-23.7	55.7	139.6	389.3
2179	2	-6.6	-18.3	57.3	359.5	389.3
2179	3	-3.0	-14.8	58.6	780.6	389.3
2179	4	7.2	-4.7	56.2	1006.2	389.3
2179	5	14.3	2.4	74.5	864.8	389.3
2179	6	19.5	7.6	105.5	1124.7	389.3
2179	7	23.7	11.7	101.8	914.9	389.3
2179	8	20.0	8.1	104.5	848.9	389.3
2179	9	18.1	6.2	98.3	585.8	389.3
2179	10	10.3	-1.6	80.5	302.0	389.3
2179	11	-0.6	-12.4	88.2	167.3	389.3
2179	12	-4.8	-16.6	78.8	164.5	389.3
2180	1	-18.3	-30.0	64.1	142.3	389.3
2180	2	-7.3	-19.1	55.5	368.7	389.3
2180	3	-3.0	-14.8	60.6	668.1	389.3
2180	4	7.0	-4.9	56.0	996.4	389.3
2180	5	14.1	2.3	72.4	954.9	389.3
2180	6	19.8	7.9	113.5	974.6	389.3
2180	7	21.8	9.9	123.0	796.3	389.3
2180	8	22.4	10.5	98.9	745.6	389.3
2180	9	11.5	-0.3	91.7	516.2	389.3
2180	10	6.8	-5.1	79.8	306.9	389.3
2180	11	-3.4	-15.2	81.2	164.5	389.3
2180	12	-9.7	-21.5	67.6	167.9	389.3
2181	1	-9.6	-21.4	55.3	131.3	389.3
2181	2	-6.7	-18.5	52.8	340.9	389.3
2181	3	-3.6	-15.4	59.4	793.0	389.3
2181	4	5.8	-6.0	62.8	937.5	389.3
2181	5	13.6	1.7	74.9	1050.2	389.3
2181	6	20.3	8.4	102.8	1037.3	389.3
2181	7	21.1	9.3	116.2	978.9	389.3
2181	8	21.4	9.5	97.9	695.7	389.3
2181	9	15.0	3.2	110.3	522.7	389.3
2181	10	6.7	-5.2	80.6	264.1	389.3
2181	11	0.6	-11.2	79.8	184.9	389.3
2181	12	-4.5	-16.3	64.6	149.3	389.3
2182	1	-6.6	-18.4	64.8	144.6	389.3
2182	2	-9.5	-21.3	63.0	372.1	389.3
2182	3	-3.8	-15.6	53.6	663.2	389.3
2182	4	7.0	-4.9	63.3	885.0	389.3
2182	5	15.2	3.4	78.7	1121.9	389.3
2182	6	20.2	8.3	107.6	1137.3	389.3
2182	7	22.2	10.3	116.5	892.5	389.3
2182	8	20.8	8.9	106.6	670.0	389.3
2182	9	16.2	4.3	102.3	660.8	389.3
2182	10	9.4	-2.4	73.5	314.7	389.3
2182	11	-0.4	-12.2	82.6	179.6	389.3
2182	12	-11.6	-23.3	67.7	155.7	389.3
2183	1	-9.3	-21.0	66.9	143.8	389.3
2183	2	-11.5	-23.3	53.9	342.8	389.3
2183	3	0.4	-11.4	61.9	676.6	389.3
2183	4	3.2	-8.7	55.7	968.9	389.3
2183	5	14.0	2.1	75.9	1068.7	389.3
2183	6	19.6	7.7	108.4	874.8	389.3
2183	7	22.7	10.8	131.8	655.0	389.3
2183	8	19.6	7.7	106.0	728.0	389.3
2183	9	14.6	2.7	105.4	643.8	389.3
2183	10	6.9	-4.9	75.7	271.9	389.3
2183	11	-3.5	-15.2	75.3	180.1	389.3
2183	12	-11.1	-22.8	65.3	161.0	389.3
2184	1	-13.7	-25.4	58.0	114.1	389.3
2184	2	-10.0	-21.7	57.0	350.8	389.3
2184	3	-2.2	-13.9	56.6	695.5	389.3
2184	4	6.8	-5.1	67.0	1077.9	389.3
2184	5	13.9	2.0	73.1	881.4	389.3
2184	6	17.9	6.0	97.2	954.2	389.3
2184	7	22.3	10.4	111.0	867.9	389.3
2184	8	20.2	8.3	94.8	707.3	389.3
2184	9	15.6	3.8	122.7	578.6	389.3
2184	10	8.6	-3.2	94.3	326.2	389.3
2184	11	-2.2	-14.0	90.5	181.2	389.3
2184	12	-8.4	-20.1	65.3	183.5	389.3
2185	1	-12.6	-24.4	60.7	127.6	389.3
2185	2	-10.4	-22.1	49.9	323.6	389.3
2185	3	1.0	-10.8	52.1	780.8	389.3
2185	4	4.3	-7.5	60.1	912.4	389.3
2185	5	15.9	4.0	69.8	1206.0	389.3
2185	6	19.6	7.7	104.6	1023.9	389.3
2185	7	20.1	8.2	132.9	913.2	389.3
2185	8	20.2	8.3	96.5	843.1	389.3
2185	9	15.8	3.9	94.9	586.1	389.3
2185	10	7.1	-4.7	76.3	314.5	389.3
2185	11	1.0	-10.8	77.3	154.8	389.3
2185	12	-10.8	-22.6	66.5	162.1	389.3
2186	1	-17.0	-28.8	67.6	145.2	389.3
2186	2	-7.9	-19.6	57.9	326.3	389.3
2186	3	-3.2	-14.9	55.4	678.2	389.3
2186	4	3.9	-7.9	66.4	889.0	389.3
2186	5	13.1	1.2	70.5	916.6	389.3
2186	6	18.9	7.0	91.1	981.5	389.3
2186	7	23.6	11.7	123.0	975.1	389.3
2186	8	21.7	9.8	94.5	781.5	389.3
2186	9	15.9	4.0	94.1	549.5	389.3
2186	10	6.0	-5.8	74.7	280.5	389.3
2186	11	-0.3	-12.1	81.6	134.5	389.3
2186	12	-12.2	-23.9	71.0	155.7	389.3
2187	1	-14.2	-25.9	59.9	136.4	389.3
2187	2	-12.2	-23.9	60.5	355.7	389.3
2187	3	-6.6	-18.3	63.4	565.4	389.3
2187	4	3.9	-7.9	66.9	1011.4	389.3
2187	5	18.2	6.3	75.0	1045.1	389.3
2187	6	17.4	5.5	112.7	1069.2	389.3
2187	7	22.1	10.2	129.3	754.0	389.3
2187	8	21.3	9.4	105.7	777.0	389.3
2187	9	13.0	1.1	108.4	454.0	389.3
2187	10	6.8	-5.1	79.7	238.0	389.3
2187	11	-0.3	-12.1	84.4	158.9	389.3
2187	12	-7.7	-19.5	71.6	128.3	389.3
2188	1	-11.0	-22.8	58.8	169.1	389.3
2188	2	-6.7	-18.4	58.1	324.3	389.3
2188	3	-2.4	-14.2	62.5	692.8	389.3
2188	4	5.3	-6.5	56.0	935.9	389.3
2188	5	20.1	8.3	83.4	1008.4	389.3
2188	6	18.5	6.6	114.9	918.6	389.3
2188	7	23.3	11.4	120.7	986.7	389.3
2188	8	20.7	8.8	108.4	656.2	389.3
2188	9	15.3	3.4	93.6	538.3	389.3
2188	10	9.2	-2.7	82.5	266.9	389.3
2188	11	0.1	-11.7	84.2	169.6	389.3
2188	12	-9.4	-21.2	66.0	142.4	389.3
2189	1	-10.9	-22.7	64.5	136.7	389.3
2189	2	-7.9	-19.6	55.6	400.0	389.3
2189	3	-3.0	-14.7	58.1	748.2	389.3
2189	4	4.1	-7.7	62.0	1048.0	389.3
2189	5	13.5	1.7	77.3	919.4	389.3
2189	6	22.9	11.0	106.8	979.1	389.3
2189	7	21.1	9.2	111.9	858.6	389.3
2189	8	20.9	9.0	103.4	738.1	389.3
2189	9	12.7	0.8	89.6	471.9	389.3
2189	10	6.2	-5.7	78.7	248.8	389.3
2189	11	-2.1	-13.9	80.1	173.6	389.3
2189	12	-4.9	-16.7	69.6	111.7	389.3
2190	1	-10.3	-22.0	60.7	157.4	389.3
2190	2	-11.0	-22.8	61.7	363.2	389.3
2190	3	-2.3	-14.1	62.7	605.3	389.3
2190	4	5.0	-6.8	69.2	963.7	389.3
2190	5	14.8	2.9	80.9	985.6	389.3
2190	6	21.3	9.4	84.4	1068.1	389.3
2190	7	23.8	11.9	107.1	1082.5	389.3
2190	8	21.2	9.3	119.0	756.6	389.3
2190	9	16.5	4.6	97.7	480.8	389.3
2190	10	5.8	-6.1	88.7	269.6	389.3
2190	11	-1.8	-13.5	86.3	146.4	389.3
2190	12	-12.2	-23.9	71.5	163.1	389.3
2191	1	-12.9	-24.6	66.5	142.9	389.3
